district,2014_01_01,2014_02_01,2014_03_01,2014_04_01,2014_05_01,2014_06_01,2014_07_01,2014_08_01,2014_09_01,2014_10_01,2014_11_01,2014_12_01,2015_01_01,2015_02_01,2015_03_01,2015_04_01,2015_05_01,2015_06_01,2015_07_01,2015_08_01,2015_09_01,2015_10_01,2015_11_01,2015_12_01,2016_01_01,2016_02_01,2016_03_01,2016_04_01,2016_05_01,2016_06_01,2016_07_01,2016_08_01,2016_09_01,2016_10_01,2016_11_01,2016_12_01,2017_01_01,2017_02_01,2017_03_01,2017_04_01,2017_05_01,2017_06_01,2017_07_01,2017_08_01,2017_09_01,2017_10_01,2017_11_01,2017_12_01,2018_01_01,2018_02_01,2018_03_01,2018_04_01,2018_05_01,2018_06_01,2018_07_01,2018_08_01,2018_09_01,2018_10_01,2018_11_01,2018_12_01,2019_01_01,2019_02_01,2019_03_01,2019_04_01,2019_05_01,2019_06_01,2019_07_01,2019_08_01,2019_09_01,2019_10_01,2019_11_01,2019_12_01,2020_01_01,2020_02_01,2020_03_01,2020_04_01,2020_05_01,2020_06_01,2020_07_01,2020_08_01,2020_09_01,2020_10_01,2020_11_01,2020_12_01,2021_01_01,2021_02_01,2021_03_01,2021_04_01,2021_05_01,2021_06_01,2021_07_01,2021_08_01,2021_09_01,2021_10_01,2021_11_01,2021_12_01,2022_01_01,2022_02_01,2022_03_01,2022_04_01,2022_05_01,2022_06_01,2022_07_01,2022_08_01,2022_09_01,2022_10_01,2022_11_01,2022_12_01
CUDDALORE,1859.4901712498015,1872.7728589300116,1872.0017256432282,1876.9188438252647,1870.945561923365,1874.9913804790385,1874.492085485864,1867.898594118171,1868.5796874076098,1873.7678585242415,1852.9564792290096,1848.8089185712686,1870.0617904172766,1873.3217071708702,1872.6027200797819,1870.8971029120498,1864.5050974515764,1876.1964989550447,1872.2310450461996,1867.1269846575776,1871.602994582461,1873.2770204091598,1850.902979077256,1849.8057896044033,1853.156647144704,1871.7549446208077,1873.1634593105305,1866.0916105969993,1864.918370288956,1872.8386786392184,1873.1229763362928,1863.6597610829328,1867.4573643486008,1873.0894994342757,1851.0906295540144,1847.737557855266,1855.042346359558,1878.3410871873382,1871.9855253734008,1862.7679670627788,1867.4288159567275,1873.9211035122144,1872.1674868524988,1865.5266092524323,1864.4998069189317,1875.4293182605377,1851.698253308964,1847.6621437858207,1854.8171911341647,1872.0889203718582,1871.9180151884984,1865.7259189596634,1888.6992253846006,1874.0030247793252,1872.5138774145273,1876.3786740316634,1863.7250395381993,1872.736242428622,1854.8438514049096,1848.0404694597203,1855.983102713146,1873.5331578027606,1873.6739218596445,1862.7369356535437,1882.9346658427264,1873.8613130333986,1872.976024034126,1870.8446306412104,1868.6833581455296,1875.1990756568198,1848.6974028334716,1847.3552186938327,1864.991759702659,1873.41639862345,1872.280816699407,1876.3363806418997,1867.6026545670868,1870.7359880489719,1873.6260755019098,1867.5765042166274,1868.5259574376526,1875.05776525621,1848.116899388478,1849.741150143113,1871.882822265073,1873.9609947364224,1872.5064845927268,1866.679834596627,1865.5308564843858,1873.0595269263843,1874.83974223643,1866.4054018092563,1870.9753639430244,1874.2282734184648,1853.9914192593867,1848.0145558702068,1853.1278943542504,1874.1345035347658,1873.6240090552942,1866.1944555897885,1867.2644552392367,1872.088440259663,1874.1094021260408,1865.1097369885165,1865.349104441478,1872.7046978583153,1851.0659610268187,1850.5089590485131
MADURAI,1856.9710229250936,1876.3287693676177,1875.7279248868037,1867.6214855575436,1865.468847877848,1877.2743744152979,1877.2505189342044,1865.6206269352558,1875.2306288990333,1864.8271986424377,1853.8057756726225,1852.2287701063042,1860.5422324435724,1875.872503375805,1876.179434221204,1864.4216045480669,1866.7957084395528,1877.1570343439885,1867.5703327503134,1860.68311869855,1870.165534834255,1868.410547283339,1854.509458214442,1851.8151793582456,1863.3171578877927,1877.1861710638289,1876.5531755465556,1869.1796335024735,,1855.1293972967444,1851.2077834651002,1874.086512289867,1868.4552763504764,1858.7480562112883,1853.2264845163918,1852.2136794801875,1856.333142496781,1869.1122288786614,1867.9571239370823,1869.6892200530963,1865.5497131991333,1852.3623743579672,1862.8211143222875,1871.9855903151388,1867.8806773218619,1865.928117917022,1856.1198634772936,1852.523574460215,1876.8612070481631,1877.6776527382358,1876.0209391813564,1866.503910359375,1865.8185420580799,1850.9024694007692,1850.2302227403418,1872.3883619463352,1864.053761398873,1876.7758378196163,1855.0212532814796,1853.1753903934111,1856.4475554265493,1875.9314055172088,1875.8535991084354,1866.755203980369,1865.7212031929628,1852.7508642084601,1849.880820375881,1866.9717650139403,1888.2533766909273,1863.249800435519,1853.8474263712485,1853.040169081081,1856.6216194179553,1877.252432293685,1876.9589015140464,1865.8736929284412,1866.0164761878495,1876.8330156078885,1877.8030085460332,1866.1014222744348,1865.5140080911037,1855.1705381590334,1853.4211452081342,1850.4965824533535,1862.0577215619649,1877.717641122483,1870.7022123393783,1867.4089229446329,1868.2318469753989,1875.5117760070932,1854.366687499378,1868.4534942993287,1869.6139172384069,1874.966564256586,1852.9803405720904,1850.3351530853622,1862.0416745509265,1857.223334630074,1876.1280798954256,1867.8017567738725,1867.8875610674434,1876.8816935811649,1870.1926537703634,1873.3979080726417,1868.9757185771844,1874.6001586021198,1853.1264763676459,1850.0854297684361
TIRUNELVELI,1877.7277547634467,1877.2213778000687,1876.7823609572313,1862.4473530575972,1876.6616623285834,1875.8555392102892,1876.224119369699,1875.3863563146276,1877.808525045727,1848.0132857091812,1855.7020826038372,1855.1208508754346,1877.4574690962504,1877.3428873029611,1876.8344985738327,1862.0704346903035,1863.0541006561286,1870.3320944240104,1860.6159378444336,1877.7607586007962,1868.017883944954,1854.8580301677016,1855.5973677000252,1856.8442137316229,1876.924723814242,1877.3902460824518,1877.5884722777694,1866.0920354833174,1855.623667257597,1862.0564489008225,1863.1233803388495,1859.5687835852464,1869.1437375648902,1861.6229264310964,1854.7846500809646,1855.4801657897033,1846.2923490147266,1853.8307560009814,1871.3521980304904,1869.9526304401409,1869.2411072991881,1872.4912428519324,1863.5988691721388,1871.4784411227781,1869.4258261914429,1867.6703983496361,1871.3391757936338,1853.9070402648017,1878.68599422878,1876.921661938633,1872.492708733768,1867.6453705430833,1876.967549822225,1859.1442988461026,1858.5767087652446,1848.3857441102446,1865.8702054624594,1877.5730511717063,1859.1575895233095,1854.8481196468172,1861.7630066885934,1877.116947501904,1875.5335614124767,1867.901027633102,1872.2896718066074,1852.886669588057,1876.4192572238533,1878.0787068913676,1882.2084623950177,1847.2056769576586,1856.803439335599,1854.1481969337997,1875.1563269280014,1877.2204904503456,1877.35920682644,1864.3282974484573,1848.1228342835575,1866.8274036860741,1877.0971314739347,1873.9042475675656,1874.9926365054241,1859.068273126372,1856.0317036689667,1854.6143695390724,1867.49381172639,1877.9059816109773,1859.3231527074097,1865.7643269178043,1862.7450835438156,1861.325435021264,1877.2118936938552,1847.3370065655374,1869.6545393396902,1860.7629995561642,1856.0421852563527,1854.2877448597148,1876.7602904415276,1877.8215270201151,1876.2111303405045,1865.2243887688937,1865.0959726979431,1865.317496648396,1847.4129640581023,1869.6048806266397,1876.5118852613216,1877.2250501773508,1854.7857124336574,1853.0563618198507
KALLAKKURICHI,1853.3344767039825,1873.34879726725,1873.3006674282376,1871.05890494884,1868.1450249500472,1872.7384196730472,1873.2495865990456,1867.1066598042928,1883.7749257869361,1869.7629113287696,1847.3823668746033,1848.4171040627605,1853.9109117090482,1873.9356095545268,1872.9736373437943,1880.6761947309374,1868.3057910974476,1864.2482415369805,1873.1913277753733,1867.538229952342,1872.418853431313,1873.0632248153547,1854.5242899816494,1848.4481422056595,1852.068348540376,1873.4908561686566,1874.3409093290309,1887.4356397447366,1864.626731718396,1864.4575692407104,1869.6104325482415,1865.614070661087,1867.9598022982473,1869.9085647171717,1848.5626502588752,1848.8450187763945,1851.3039523296852,1874.1818857974124,1868.8551147821972,1872.417015626115,1879.2411049589216,1866.2364145342174,1868.867200912948,1864.822531525497,1864.938953229022,1870.4204246662346,1852.652179545607,1848.1760419924472,1852.379234627697,1872.5111552602634,1873.7169089671017,1864.70992487671,1872.6888246824385,1871.620720753319,1873.0770076156437,1866.2897845365735,1864.1858237930965,1873.6918366815853,1850.145109194051,1847.7593440082212,1851.3132199998659,1873.9079669222515,1874.4432051104798,1866.1623064644523,1872.475264319222,1870.5430799211433,1873.3301521832573,1871.6409850470563,1892.2780466450486,1869.8463694094557,1847.5575672699003,1848.1635751557694,1853.0099546417118,1874.1222862284685,1873.1119683663794,1869.3199184531557,1873.3205168032503,1871.6067705800792,1870.8593246548244,1872.224676748121,1876.5614563377185,1870.8905923085583,1847.6778404703055,1848.7804411985887,1871.6285300593088,1874.9957602850907,1874.0392577495645,1900.226667138505,1869.2658278043546,1865.7715064385927,1870.1938706796254,1866.494158830406,1872.1754711747817,1873.627981940898,1848.463344519476,1848.5724567339419,1851.8256541157666,1873.4309355822465,1875.4485654937923,1884.078617864561,1881.5643566778176,1865.2698395900202,1869.9343160417127,1876.2004301940785,1866.9764337178945,1872.5931130771914,1849.172871614372,1849.1611504747962
NAMAKKAL,1854.1364400574696,1875.3560119347592,1875.2151067613133,1865.0287835973554,1863.4839355226331,1876.5693031755795,1876.7078845526246,1864.7039860760826,1866.8033113839663,1876.8724801130516,1851.6119429251244,1849.2991594110701,1855.7764337854053,1875.0676295789153,1875.0265655937183,1866.0310011600932,1871.6363717032666,1873.7313794287043,1873.2281082334227,1876.4089468700236,1865.6509688535568,1869.036333642585,1856.3353409966448,1848.2280250977499,1856.0524281848755,1875.7526031974364,1876.5785745900798,1868.2234325647848,1869.6677535201381,1863.4786675956523,1851.8082801829996,1870.4418672438821,1863.4372723049196,1868.139037759784,1849.4868248422538,1847.8225877617906,1860.5862257326407,1875.3599596664444,1854.1052420539506,1871.3612540667266,1872.0776817893473,1857.8660171861084,1865.89063857772,1867.6945847589386,1864.404960051037,1874.3139255323113,1854.6434978539376,1848.241083646531,1875.0911569839998,1876.3598417065523,1875.2263322322613,1867.3956695787833,1866.6218670488681,1865.4914925549394,1873.2185668422014,1867.72770614545,1865.5635154255617,1876.9240680428416,1852.9233261535405,1850.1281403217697,1852.8913791860039,1876.1838317229235,1874.8877306839022,1870.5969077731497,1864.5083643211412,1858.730960031119,1868.2281116597553,1864.5466396196555,1863.0561516268472,1853.616217409131,1851.6194740334138,1850.3880232636172,1855.8931456897606,1874.838102184219,1875.8022552951438,1860.376633165684,1865.5539782505673,1874.602911195836,1868.5351857044147,1865.8528043508045,1864.600020123686,1856.6735799762507,1851.70809892968,1850.974716704771,1874.2467435363421,1875.629159725321,1875.3531707728773,1868.9528170662138,1884.6645184252554,1876.0585993434906,1864.3660699683144,1872.7612343975009,1865.2823412839662,1866.336447047724,1850.7620586917271,1848.981063556163,1855.1569489983312,1868.7528840272444,1875.6402301841094,1869.013392285554,1882.8095562448084,1874.6774134192647,1864.052386644778,1865.7007682543688,1864.0486524510263,1856.5083190516311,1847.814190276137,1846.9838676500449
TIRUPPUR,1849.336652509951,1873.2870927540416,1874.303942900361,1878.5599630849447,1872.9641668944869,1870.8230268381153,1870.0395858260886,1867.5267085481225,1870.0333926216535,1874.447873613179,1847.635119756239,1847.7658690072567,1857.171530524432,1873.3918966765896,1873.2273768264226,1864.2882152632712,1867.905445369449,1873.4244452483865,1871.788011894609,1865.3407517314715,1865.144369702129,1870.6159843755079,1854.051680573262,1847.0950025430784,1867.992877868825,1871.5797048148847,1873.7299689049207,1865.9016694862519,1872.4722979715089,1871.8796856407475,1872.1789446810092,1865.8501748415522,1865.844569242687,1871.1121214642549,1853.0993310254573,1848.358610023116,1854.1015884887747,1874.4330002188358,1871.4803735182988,1866.4676145830201,1866.8105544156258,1870.6078946510127,1872.4026231622631,1868.9234257214562,1887.5726796991626,1870.631065498885,1849.9380400646992,1848.1763292228181,1853.09550152032,1873.9947637284229,1872.8265561738533,1879.0129674289028,1867.4377196021885,1871.8162426029312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TENI,1848.8460253752962,1871.838375256815,1874.1643323341143,1863.9954916393797,1874.473115179993,1870.706903345531,1871.019195972094,1875.6509185312575,1866.5885834587061,1871.939526208219,1849.541359837412,1849.51109015279,1870.0650944016518,1872.8460577153596,1873.0419920315833,1864.7666464412482,1861.8360278107457,1871.2857833750397,1870.3286858517015,1870.477508349864,1866.1522605454732,1870.037074403688,1853.778128696193,1849.2214608915433,1867.5446726733594,1870.3178961985188,1873.6158005723862,1863.6237489702119,1859.2686296902466,1870.8590252395957,1870.249901561969,1868.8785905936231,1865.2131071037072,1875.0194693498806,1854.1072835192583,1851.2761651438768,1857.720134321774,1876.0577446546085,1872.17232297285,1872.91888250905,1863.8590570430058,1872.7138448049511,1872.2475488834136,1871.5771811364275,1866.882861143206,1869.579640687259,1851.6636560123097,1849.5738863576996,1865.6694967796643,1873.5824559023804,1869.5489682600298,1877.2446700160363,1870.5625615115437,1873.1025070710816,1873.1095129460923,1871.710684526859,1868.9544435404346,1871.9042036619396,1851.3209280534873,1850.2815386321668,1847.9237354772804,1873.8426407416532,1874.2844937614473,1866.3501854969434,1872.0970988105776,1868.799575286652,1872.5260933934046,1876.2548220956623,1867.0868090424674,1871.4385142940148,1849.1796603975095,1848.6167426855923,1850.0104031838366,1873.253860612742,1872.9405432447618,1863.6740920563127,1875.5253528365406,1870.1615942269425,1872.1517606621073,1874.8381729326081,1866.504225365601,1873.051908537256,1849.2806728453163,1850.0926744314138,1870.8090947403762,1874.3138390612996,1873.3113833200473,1865.1837043167964,1862.4399956160964,1872.1331757595258,1869.501350184977,1870.4250852576647,1864.5853531695013,1870.0454915261791,1854.6653286960088,1851.649424701862,1867.0190994293118,1875.0029516551263,1874.1782333790889,1865.7689436261958,1865.5412665722395,1873.7777791886874,1870.465384267129,1874.9949517420625,1864.9687903353345,1872.9366896072822,1855.2394865620104,1850.1473842028315
CHENGALPATTU,1857.5130972886973,1876.796988308201,1875.6530696972561,1873.6513344095524,1881.0101179562116,1867.0025608594447,1877.0199276996877,1865.42969495514,1865.7734309834593,1853.4401366162706,1848.9614344775282,1850.2895150197523,1860.9298322051786,1876.6908524559483,1876.0145178409964,1863.7203100859888,1889.745452752785,1871.8950521688369,1877.6554587088547,1865.998703478163,1877.2768190738814,1876.8663197994013,,1850.4018545984495,1853.7559898939653,1876.0517769581108,1876.8159348817005,1864.2196496260847,1882.1074807323803,1871.4797705540993,1876.178862402758,1867.318063234741,1865.5848249737355,1877.2934065261522,1849.4838208485485,1850.0634667080928,1850.5945147058264,1876.5084682095542,1875.6300822514577,1863.061430319676,1880.9555183474718,1862.1583780894143,1873.7089828193575,1866.4486446863223,1869.5663979167855,1878.8580571985092,1851.219464451006,1850.260596137967,1857.2728363178783,1872.4844703806107,1876.0603177819555,1866.101683245268,1878.1421551837918,1865.3093706159164,1870.051079445408,1866.2715300152424,1865.5915484111292,1865.0612662746603,1849.5442342495671,1851.279684186057,1857.8016378776008,1871.02966702322,1876.463260625956,1879.529197599324,1888.048439115249,1864.5967607442312,1872.6192380207115,1865.6802276863611,1864.7851733867367,1878.3118300310482,1850.1163042489247,1850.1594557979654,1857.7585109047668,1876.3095032132758,1875.9822169189822,1874.978052527403,1891.9385225052192,1868.3490234368298,1873.1107552514325,1865.2482765267591,1868.2946106986847,1856.9923136802988,1850.2403031376925,1850.17581213131,1862.605747215793,1877.6414834382665,1875.8572512925068,1862.062361294126,1885.7046020035334,1870.5024056380105,1874.6683540967026,1862.885217600708,1878.2440897878707,1877.678716752864,1851.451058778907,1850.348010744164,1855.421559523639,1875.0398273282326,1877.1112976895947,1862.9090867151804,1870.694803362553,1870.7214963583383,1873.7061829309232,1865.111286413325,1865.6180216925854,1851.3137028871154,1851.6123946982639,1850.5071717811943
KARUR,1857.338306883923,1875.0981328292091,1875.4343905884748,1866.41425789246,1863.1135548920026,1875.3490495542,1876.13826418808,1863.8055152870033,1868.9406030221544,1872.966704582935,1854.2992341902952,1849.5132385140544,1856.82537321933,1874.3504424035593,1875.0093935659577,1866.0531386743737,1870.7484622420525,1855.1353692197983,1858.6277621579964,1873.0450295620324,1866.6083408457798,1864.3732508544826,1852.6340413056823,1849.4437589728666,1857.1389079909325,1875.4423326746016,1875.8940211155864,1868.4685406508472,,1863.3098366022618,1854.0410912164925,1874.0722494926104,1867.2501164042649,1859.477943651547,1851.3181441432312,1848.88781278724,1859.0916889627488,1876.0542748487023,1860.1572126227795,1872.629354041141,1867.7063733565833,1851.7832561680773,1855.735053454522,1869.0412037219132,1863.273149008116,1855.1692343786829,1855.970353651463,1850.600869057179,1876.598918351824,1876.161826318773,1874.831305472934,1866.0639406360012,1866.1076804091454,1857.4223861155085,1867.6852679012563,1869.9666461730046,1864.093034121965,1875.3757097450523,1854.346427511911,1851.093434004027,1856.166817472324,1877.6548254672039,1874.8202557328025,1866.69705302877,1863.7079801245177,1869.067086331116,1854.0773268169598,1865.1491805875646,1869.4841350913478,1855.1124879270017,1852.854266103336,1851.0663542708116,1857.1947069032306,1875.8126590101956,1875.8443877361628,1863.8636577335637,1865.243462926246,1860.2162148012662,1877.449771698961,1865.6397684457227,1867.9808285235713,1877.6417857124168,1854.0046560084832,1848.3568858640922,1858.0863813113128,1875.820707382725,1873.4650795095654,1868.0926470567113,1875.6228909287308,1875.7065872772018,1859.7159716803728,1875.0162579336009,1866.9954373333223,1863.0183315808088,1852.2341135784513,1848.5452327406472,1857.7890407676362,1861.469121723185,1875.7030310442478,1870.1222056225145,1870.864459430935,1873.7152006014674,1874.2249581173594,1870.7118248774564,1866.7164865851817,1853.3080164051407,1851.1532043396792,1845.8143112469559
TENKASI,1869.0461266535647,1870.475790301841,1872.8386651423407,1862.9859743418865,1873.0355533744403,1869.8246852691009,1871.9234872849422,1877.7350903382019,1866.4524552896867,1871.0748659904887,1852.5575213915338,1854.7408354236447,1873.891537642274,1872.248044334642,1871.2055183163463,1863.707273217865,1859.7483513177206,1873.1553735547602,1870.2863515246968,1871.0559789667093,1866.1403560814047,1871.6804171988633,1851.8613853236857,1854.384618664129,1869.1835706355594,1871.3041906869637,1872.1397729074488,1863.1106607373345,1855.8897935403818,1871.6577584833992,1872.4459138483583,1871.3321979509578,1866.0179457354632,1873.4179888696426,1854.4239260169356,1854.5161266076768,1866.2610192199784,1871.1817081114873,1872.4978827006846,1871.647103238915,1865.6766211217748,1871.9648525870043,1872.1256736008406,1870.7276616353572,1864.7651210969761,1870.3323630923835,1863.4712403403735,1852.4221090406088,1873.5786078963865,1872.1552722924996,1870.5328360383621,1874.8684947703805,1877.3676215603389,1873.3597097829766,1871.0330362908512,1873.3419947905877,1863.1990489706873,1872.3948013638496,1855.227279295949,1854.1790061835202,1854.6805572966996,1871.8203537579059,1871.7775370715392,1868.5207004066597,1876.2720491969878,1870.2218714798666,1873.446983770373,1875.1777914223944,1865.5449696324404,1872.9892546176252,1854.4529085024508,1852.541315592708,1870.6478457010955,1871.7286337472267,1871.2347734226819,1862.7381162584645,1871.8588855481128,1870.6810097191205,1871.321942906169,1876.8721320312488,1862.2229356319328,1872.7823456488125,1853.0752934644531,1854.7171113761267,1869.3570148394033,1873.5153888978214,1870.4377904001497,1865.598303779683,1860.2210344150653,1871.3332907412228,1873.350308270027,1871.3928633834207,1866.9860655488972,1873.6587908287318,1853.459172682251,1854.0880042719828,1866.082787179037,1872.7238745147943,1873.0522783917038,1866.7043027793306,1864.8141350683422,1872.668432925483,1870.9334391377201,1869.8105548088722,1868.688037371135,1871.8542403461936,1854.8387702861041,1853.3829284377039
NAGAPATTINAM,1870.4386586861679,1878.2512200636547,1877.699895169819,1865.984442984006,1868.2667076088105,1845.159758856171,1866.3322199717384,1865.004094412493,1865.55500514373,1846.503404971358,1855.9359656067204,1851.0136944136948,1878.3038922331727,1878.1468734084617,1877.8579029141708,1864.6267390131447,1864.2106487910678,1872.7166185017304,1848.8075173072457,1865.5081257501454,1865.5596918535414,1878.044043998803,,1850.6795564181039,1857.4382145915104,1877.3877153942126,1877.5482587428735,1865.6637549759016,1865.5108037268446,1843.864559700906,1878.3511086151977,1864.4433545072857,1868.6654249652809,1872.4593367355235,1854.660062758452,1848.165824425783,1857.9977262389643,1857.7739889326158,1876.870987440195,1863.6270137113308,1865.8252033536096,1872.4009934807382,1872.4157376197231,1864.8528639660888,1863.4450676817585,1876.0509217196004,1852.0789536729217,1846.7054176573783,1857.6538490055411,1877.956097761242,1871.3919589712914,1867.629484150765,1874.391434490903,1871.192352395782,1877.1082094156513,1874.555639348882,1865.4532586870152,1850.4372631988151,1852.9717160934795,1848.2488181024394,1863.637999570244,1856.0397290254793,1877.5046056494427,1867.7400349898505,1874.0457281510558,1855.9809412839209,1845.8612034309228,1870.2864429758229,1865.9349824151923,1877.1011663956847,1851.0466847386663,1848.556364163149,1877.37457583291,1877.7221257267247,1878.0405822558457,1868.0914957834957,1867.1046610043147,1842.9498872393317,1856.6142929607668,1865.1083769573122,1873.4342163441704,1861.913287961051,1847.8878327885463,1851.2696796029659,,1853.8635352914473,1877.4585872474793,1863.2264941257856,1863.9971056972247,1843.1697186059614,1853.0721521656478,1865.530678042209,1864.3817073925613,1871.5098042723728,1855.1626196632624,1847.2574451737473,1865.6513020822458,1849.864438695399,1878.6984210773498,1865.7769403317131,1865.844504916359,1846.438830123233,1850.0120840180764,1863.8431653988266,1866.7095857501338,1843.64027887175,1854.9537947327788,1846.409346858658
KANCHIPURAM,1856.092026490715,1873.1504002215822,1871.416766792474,1877.2650409948048,1889.7128377839922,1869.9314901967819,1872.8787446389235,1865.7745434026704,1872.8165756352505,1867.6677356091764,1848.6674478046716,1849.791230836235,1861.2593046929453,1873.3712770472891,1871.9702485042558,1870.9324920657527,1888.5199201537166,1874.2454192501086,1874.5822843171427,1865.7661453318,1874.5973266280425,1873.9166674163996,1852.293037951077,1849.8222340234017,1853.225894839103,1872.098904861347,1873.2269167086542,1864.2712975539885,1884.3358402399833,1873.0322642296567,1875.429291115401,1865.2951997564148,1867.7525855287836,1873.6344454064304,1848.762024494939,1849.8296507783903,1852.258889933024,1874.0349659267456,1872.1614014039617,1862.809183572193,1878.4645458139337,1861.949270597682,1874.5565798831121,1864.6229063151939,1866.0154856614379,1875.3052086620078,1849.611354514128,1849.6619696970338,1855.193011637378,1871.5175088278213,1872.8239250593836,1865.2372446069835,1873.085504985856,1868.6346978694978,1873.4253956074626,1867.723925895215,1865.914325438048,1870.1766268418858,1849.2569236225559,1850.4629303277886,1854.0864669922983,1872.640059233933,1874.3639352094456,1869.403421566574,1889.438362477706,1867.2892183364686,1875.3152244751336,1866.0441634052186,1865.088183816938,1875.1995833119233,1849.7863988773843,1849.7852714588678,1854.7766839805565,1874.0221278653653,1872.4690271838883,1874.570549540551,1900.7929071353096,1871.411291956888,1874.4487518279784,1864.671095676214,1874.9414529733817,1866.7108268080917,1850.2190095062722,1850.0195947077161,1863.642429802752,1874.3070140336113,1873.6022087007914,1863.7375882096733,1895.4971902352536,1873.2580750713878,1876.0388957177004,1863.9066789777894,1873.8084361289873,1873.7231803552124,1846.9671575313273,1849.8473791621213,1854.285673829035,1874.4742818253314,1873.1059688672863,1864.4568801482433,1866.163259353114,1873.0764974719234,1874.1997918248496,1864.938054442874,1864.622672533533,1868.513468812989,1850.7457153813114,1849.4269855479636
NILGIRIS,1857.395634615434,1875.2434072173635,1860.3417775884502,1878.4989863338644,1868.5842047860692,1862.2190929021497,1857.529474501309,1868.1023740142853,1865.1526574186464,1866.566650234589,1848.2372341682872,1845.3496288761426,1869.9119114005778,1875.5619702252588,1870.5823577881597,1874.5070129811904,1864.1126795886896,1857.3819055231438,1875.9463390267222,1866.7366821413211,1865.3735575314686,1874.7062883137132,1854.251381432676,1846.8497318103082,1877.3328782990754,1875.9285416434027,1874.3284936214009,1863.3328155398444,1867.0416305392562,1865.8277645160279,1855.898954722268,1866.2307910694117,1869.4573321314224,1874.742203631265,1855.3203846591903,1847.8872790677635,1855.3030996674793,1875.1469176234773,1874.177716447197,1862.418506308921,1864.374385728718,1856.2599968127683,1875.944737051426,1865.1296667004979,1867.7904206609278,1854.404880864455,1851.4652316886486,1848.9869598177434,1856.563676995574,1875.5935774305767,1871.6664625812468,1865.1254600873735,1894.4935239044394,,,1875.5273022140195,1865.5807520956264,1875.7101559410935,1851.280574332725,1847.6578582234947,1856.298591112505,1874.8901407311007,1875.3009171857022,1864.6727503830245,1887.447820030955,1874.1750670743145,1857.3716031119507,1872.0423477634351,1863.4878319849613,1876.2947330679594,1847.0654411561065,1849.4234473373403,1857.2518532505392,1875.556634397493,1875.641735429599,1870.4807738898367,1872.2038759094876,1861.455389438887,1859.797047460796,1868.3198406501995,1866.524234729362,1863.3527775855255,1846.250075592828,1846.1172016562552,1867.3624855625035,1875.3461508845353,1878.206212138027,1870.037837381639,1869.6025643919868,1859.461758180918,1874.7104147918517,1865.4049064863796,1865.3027496966217,1875.588434857518,1845.6608570283777,1846.2807188910033,1876.5873133136104,1875.858596619635,1875.678153013161,1863.9530500739247,1865.6928531617484,1869.5393068865792,1876.235982158779,1866.558228053353,1863.8593075319961,1874.912171508065,1852.2028408194506,1849.4091119054217
THIRUVARUR,1877.5137984278879,1875.9137372114767,1875.9447981593273,1867.0657577067082,1863.270627805805,1855.080305101874,1869.5423187071626,1871.0777314672787,1866.547371506535,1857.728070575184,1856.2818718918013,1851.6771182035095,1875.5347035964487,1876.2002964174296,1875.4986126340582,1865.4163044553443,1864.3863388797722,1872.255226739982,1856.1812190648138,1867.0339078049851,1864.070500430005,1876.2948922333967,,1851.7689760431388,1856.7067967547944,1874.8813206083307,1875.3547278599647,1865.5621639728895,1864.8098301433938,1855.3978556221198,1876.265198845581,1864.1700922122382,1865.4910108202655,1868.7593470418562,1855.458717160152,1849.4647580596784,1856.7516884083361,1861.5424748004057,1874.6754587858234,1862.3002923526099,1864.396016188478,1873.689073727602,1874.8082064953292,1863.268604506008,1861.482771829235,1870.3176839602738,1853.5756896542296,1850.0258564640362,1856.873818355885,1875.1154314818125,1862.5876550567739,1865.9893029963519,1865.5538210867678,1874.831355193388,1875.5163135169128,1866.2958233056497,1863.0819344019199,1854.4371627543208,1853.4016661999656,1850.9047757782585,1873.2813147808122,1869.0521446524092,1875.2467589942482,1862.9666072079028,1866.716538457403,1862.627945248756,1855.373632849104,1877.7449574092657,1862.8320710042412,1876.4758279240102,1851.4415155431625,1851.195765407209,1873.7346046881635,1875.7819733471322,1875.6654668138294,1871.8972753082471,1863.9404683284333,1853.6128446453934,1865.9909120427233,1870.2227545619396,1872.5241027616028,1873.4769728969968,1851.3308032869784,1851.2457442579316,1875.4058793957997,1863.9533480063017,1875.096662452068,1860.902747369593,1864.4817365771657,1854.5101038607925,1856.9307301115277,1865.8297266539907,1862.8940657572748,1875.668064670922,1855.7042962848614,1849.8357251040838,1870.256090544069,1858.6730908194331,1875.64506855456,1866.4235263536825,1861.872394716118,1859.9646329307661,1854.7728289805561,1863.4153732214536,1864.6696245601447,1853.1381943234148,1856.1788789203474,1847.479876276446
