district,2014_01_01,2014_02_01,2014_03_01,2014_04_01,2014_05_01,2014_06_01,2014_07_01,2014_08_01,2014_09_01,2014_10_01,2014_11_01,2014_12_01,2015_01_01,2015_02_01,2015_03_01,2015_04_01,2015_05_01,2015_06_01,2015_07_01,2015_08_01,2015_09_01,2015_10_01,2015_11_01,2015_12_01,2016_01_01,2016_02_01,2016_03_01,2016_04_01,2016_05_01,2016_06_01,2016_07_01,2016_08_01,2016_09_01,2016_10_01,2016_11_01,2016_12_01,2017_01_01,2017_02_01,2017_03_01,2017_04_01,2017_05_01,2017_06_01,2017_07_01,2017_08_01,2017_09_01,2017_10_01,2017_11_01,2017_12_01,2018_01_01,2018_02_01,2018_03_01,2018_04_01,2018_05_01,2018_06_01,2018_07_01,2018_08_01,2018_09_01,2018_10_01,2018_11_01,2018_12_01,2019_01_01,2019_02_01,2019_03_01,2019_04_01,2019_05_01,2019_06_01,2019_07_01,2019_08_01,2019_09_01,2019_10_01,2019_11_01,2019_12_01,2020_01_01,2020_02_01,2020_03_01,2020_04_01,2020_05_01,2020_08_01,2020_09_01,2020_10_01,2020_11_01,2020_12_01,2021_01_01,2021_02_01,2021_03_01,2021_04_01,2021_05_01,2021_06_01,2021_07_01,2021_08_01,2021_09_01,2021_10_01,2021_11_01,2021_12_01,2022_01_01,2022_02_01,2022_03_01,2022_04_01,2022_05_01,2022_07_01,2022_08_01,2022_09_01,2022_10_01,2022_11_01,2022_12_01,2023_01_01,2023_02_01,2023_03_01,2023_04_01,2023_05_01,2023_06_01,2023_07_01,2023_08_01,2023_09_01,2023_10_01,2023_11_01,2023_12_01,2020_06_01,2020_07_01,2022_06_01
SIANG,1874.3004404281987,1844.98241207016,1877.6580522154018,1856.168781275923,1903.2037046034277,1916.609501462407,1926.1428878709846,1882.817644946131,1875.907830685771,1873.3327410887105,1875.6237306663907,1875.839445330978,1875.6276256508652,1852.069560419499,1855.5359031050157,1873.6128669470143,1901.7960507376695,1909.7903921716556,1919.6563725002743,1865.3606078816822,1852.2991050596843,1877.2747724037642,1876.6887004761197,1876.0022164979766,1875.0364844463218,1850.1178636543884,1867.3874243216899,1857.6670107093812,1901.7382229116715,1928.3086600856166,1911.6375851347918,1874.6344257079518,1849.9713220006468,1878.53577011017,1876.4140845279492,1872.7020525775597,1874.6799413185825,1851.2148164395671,1864.3749223632747,1869.2000883797775,1929.8172599062516,1921.578956813659,1915.9301507416883,1880.0026872848741,1875.163703362404,1879.6788186995645,1876.4132693957872,1873.647005953576,1870.3329435205771,1847.6708185163936,1855.6403880905111,1921.9903131715428,1909.9733558585474,1913.7437171101033,1921.3737354776697,1871.1200122960395,1863.3351624972393,1875.5566170272039,1875.7957958640166,1875.3982178170338,1872.9246061346325,1848.2096540744615,1876.406044913036,1872.9342696283693,1900.1626328356322,1908.4819854995294,1926.606488490423,1872.3931931542165,1863.0475394801224,1849.6960041200903,1874.878953559844,1873.9410108725494,1875.4832281670087,1851.3741426807612,1869.829433030141,1868.0181742680902,1908.2510664501415,1867.698104758345,1875.1688853771398,1878.0070482883941,1875.1059136989159,1875.8250070596016,1873.695266426742,1854.036542813915,1856.1779118099873,1873.691867562865,,1910.3600574775564,1925.3980154543653,1890.2780727331428,1853.143988753629,1880.3637926578244,1876.024179098303,1876.24563825076,1875.1645922341659,1850.0120439884606,1865.9224182505993,1868.7800402744251,1910.8154586645087,1918.861254050382,1867.8525125416802,1876.4782097935224,1880.271944165755,1876.6432086409031,1873.8589542541933,1874.6702392980076,1850.8469148885988,1866.4331247513862,1864.5662541732777,1906.6217078014486,1902.6804082729113,1924.1978756175965,1866.3695670622187,1872.8680453409472,1873.6628008251146,1874.5655085594392,1874.551377927891,1901.8532244652783,1903.561441649213,
LOHIT,1875.687837043351,1850.4336056500867,1870.1808852891004,1856.9433443296193,1910.3867479749194,1920.364297195103,,,1879.9965793310732,1876.2826200147306,1874.6197685095074,1875.7539215948275,1874.982811987493,1850.2746516846773,1878.6044470484383,1867.286511778223,1912.6762258470078,1922.4610541608083,1923.8985818928725,1913.3420555891082,1868.2982706736639,1877.8843446137298,1875.6621155081752,1875.4322424295315,1873.8209058704779,1845.3465965005366,1871.3730861993608,1877.7860940431476,1907.2866987839393,1911.837090237281,,1877.4426968836674,1879.001189034224,1877.550671486127,1876.4115753347737,1876.8249266303596,1872.5882547254942,1857.4913674392435,1856.7106836789114,1877.071633403297,1910.0015567226194,1910.277105062925,1923.8914642106106,1851.3078526985735,1857.4384337714346,1877.8903344414525,1875.5794465799704,1874.5995620757678,1872.838625373241,1852.4858279781804,1865.555503621182,1844.8009475249983,1912.8833786075902,1913.1184371629872,1917.4821643021178,1869.3134160534805,1852.8009932310504,1871.8498925297542,1871.9709602154344,1874.0258099124924,1875.566913743351,1850.9095334107008,1852.054953663378,1866.5106603575593,1903.6971093494376,1910.6497909151885,,1862.4174030825372,1877.7512801849641,1876.7599459679852,1875.4853460521106,1876.43961098542,1871.4252199402445,1851.9239056244992,1875.6773174433786,1847.4219970517915,1911.0786049050032,,1875.1093699321964,,1872.9169301558445,1875.4515278611964,1873.9728594095784,1850.8786952794253,1872.0232334434272,1857.910976807459,1913.3603169916269,1917.2065636261627,,1909.8814431826656,1874.9235558618789,1873.6702271935424,1876.3889051884069,1874.5884863745453,1872.857482387887,1846.1169838145968,1878.6515280838912,1852.4640718367025,1913.741331531216,1912.341372699233,1875.8376059252503,1856.4827294039123,1855.1613436422615,1877.3400457122186,1874.8404972849053,1871.05979278299,1850.9796910065975,1855.9882430444595,1853.665251934443,1931.3380561625045,1916.215062487586,,1874.2804153367088,1860.3018153295354,1874.7662554781832,1877.583057491196,1875.806019855709,,,
SHI YOMI,1869.6370319633565,1846.2022766488205,1860.3489496950458,1869.296965845493,1910.4716870174254,1918.6504656327725,1925.342914758457,1869.3263581168053,1872.1105960144607,1869.162721511737,1869.0030810030714,1870.7778732228323,1871.4885842097979,1850.1091631440806,1861.2583449372728,1871.1096787306717,1907.719136862375,1916.3926281770828,1920.1771470790416,1866.2194860539503,1851.7941779959765,1870.0865888185472,1871.4781775194608,1871.387620043551,1870.0441675411305,1847.1936695693,1870.9993220993665,1869.4635355385722,1915.1086948160146,1917.832075792929,1913.6830514865999,1868.8565402151796,1847.0760210782726,1870.1263832738857,1870.691046584739,1869.3056834582496,1870.020000927511,1847.4974165260503,1869.2002593489635,1871.010837010998,1943.5012346256024,1926.29320223309,1924.3305136838273,1872.147708485213,1864.9600865090288,1873.357069901814,1870.0991334871621,1869.9152818455134,1859.8696670031304,1845.9463843966464,1855.8942568627908,1868.3456310704205,1910.2428059539789,1908.859337930514,1917.4223755252835,1875.8714810398678,1862.4938311765932,1869.740787063242,1871.2089448612471,1870.2558620450232,1869.0942465488577,1844.892875692262,1857.772318110193,1868.3998282656562,1900.7822296716836,1913.6420562860262,1924.7561757750857,1871.2106356740765,1872.5645865225608,1869.7319756840102,1869.822219717154,1869.524571114411,1870.340464545331,1848.0296544219866,1858.4559731582053,1869.8931241525663,1910.4831625571107,1871.4134572709213,1874.3130779217722,1870.3996963407,1869.7887280969767,1871.3960260777717,1869.2701566357525,1848.8120080387343,1858.0347196368898,1870.7200084206804,1910.812465110262,1916.5790186318095,1925.883365116803,1869.018910418058,1852.534318497315,1874.2561338177675,1870.3566309172572,1871.2538020078755,1869.8310789618524,1847.0548765415895,1868.9971552780069,1868.1640029487883,1905.4863526777358,1921.4482929181206,1866.3391189583097,1860.4724244448855,1872.743492437007,1869.9557569210954,1869.0117368960164,1869.467120311519,1848.4931686672776,1868.801627674424,1868.2969987414815,1932.2957972041727,1914.664166559837,1922.673962278398,1873.4174609472418,1863.609191323654,1869.8022517289342,1869.776837271847,1870.2579297397251,1913.949927875989,1919.3182691043355,1913.9587640247153
TAWANG,1869.9617397446177,1846.4405922156736,1865.6093130164998,1867.2350389539815,1904.1673723329402,1922.7072000182313,1926.4425576437106,1894.7555313366993,1872.4391361345827,1871.354693095476,1872.0817833244728,1870.7258623502048,1870.57353202226,1851.2330169853617,1850.1975276485537,1865.94513593293,1906.3230449974888,1923.4289091032053,1929.3038373576549,1875.7162651709018,1851.6084165290702,1871.0889643514556,1870.0789133857788,1870.382938759691,1869.5065258799498,1852.767811602434,1851.2220943726084,1864.133148480777,1904.2935355301202,1913.157959451086,1916.8373299816164,1868.7688587001032,1854.1743612825157,1869.6358881620322,1871.2231015462717,1871.1847984069695,1870.4085702365253,1847.266969006165,1868.8421858179088,1872.6260671368254,1909.7029090547235,1920.4015854026309,1919.7762021405636,1874.045156634588,1873.159325386891,1871.4551091971118,1869.6686525168107,1871.1142962973547,1869.8668635391398,1847.4532225322332,1864.4724871637404,1865.3412755351187,1904.53305974852,1924.2832398096782,1921.3410242463958,1868.705188452658,1861.5793410544757,1869.9108720287018,1869.149569801899,1870.211753750981,1870.4000290662939,1847.2701876876922,1867.9935228316842,1867.2084893982267,1913.8869292334068,1923.5213978124264,1925.2541062717494,1866.0625450348286,1860.9385520742796,1870.7488678372945,1870.5497261729886,1870.3719372752387,1870.5094924983368,1845.770929174579,1862.7562840987798,1873.4963683146789,1906.6622394869405,1870.0200390545951,1843.5416621101213,1871.8150831339408,1871.0845267129782,1870.5994967107733,1869.0108847363094,1853.4730575935016,1850.217275146663,1864.1675463908755,1905.7178713853598,1927.0412640776608,1926.4025215160086,1876.1563192826595,1852.9953932010346,1871.9171688174188,1870.7346130566725,1870.726129133204,1869.8882730727553,1852.8633119209703,1851.425528457051,1869.0937234893995,1904.5439154019748,1923.478599319752,1872.9649419217792,1854.5759548119943,1872.2534523405782,1870.4527322605961,1869.8380450121722,1869.8135697182283,1847.6088911609356,1866.1790111570997,1868.1927930799905,1907.5741718219144,1924.245533950011,1931.7632167097813,1871.0591486922856,1872.264611698845,1870.9150160234447,1871.3779058922255,1870.3245872600623,1915.3124774502292,1919.2558856654236,1922.9050877976974
LOWER SUBANSIRI,1864.4857693303604,1844.1204063040416,1861.5544471644794,1869.2877499332485,1911.3686046265655,1919.4853454737852,1919.1453112447243,1874.26826216145,1874.3356596887293,1870.504167111962,1867.4518247296066,1863.7482307192386,1865.1302378460302,1846.0225898725773,1868.4382362427882,1870.0177365091904,1910.5966115991853,1932.1208578231806,1923.4024003404838,1866.6061597681078,1846.7780906907108,1869.2955729613802,1867.5979602148138,1865.0094378319482,1865.3167951729056,1843.1723677749883,1870.2643889019978,1871.9223743633333,1911.3534737935888,1923.294627785013,,1870.0168565052563,1850.1043692026312,1869.1127413956765,1866.3025786773958,1867.0091225024998,1865.259067149522,1844.0805215829741,1871.3011793615779,1868.67471854569,1910.2149103537024,1933.9544403702253,1926.0310268213882,1865.4327534336048,1846.2306879260111,1872.853792210649,1867.254318801398,1864.4027742470282,1865.118140053892,1851.708669940578,1844.7163198324088,1872.8144021917694,1910.0855761994774,1918.9690782940677,1929.5838833811458,1879.2540111076783,1854.3449716058778,1868.7054782774298,1867.1837746481317,1863.7221438622591,1863.176334530201,1843.8402034937587,1852.2402518454342,1874.2626229502523,1905.940589961084,1917.4394705959446,1927.1362788893816,1873.9122534364658,1854.5109993129904,1869.204747427824,1865.6994254959254,1864.7023203462002,1864.7412595199821,1842.6477330963855,1872.6031154220464,1870.0823381546554,1910.445976934924,1870.5048400331657,1872.67323600972,1871.4571466394752,1868.9738356919213,1864.9524817326746,1864.965897067804,1844.669628844149,1865.9023765292472,1872.261121609395,1919.4701058024918,1924.722149085341,1930.5093846507707,1869.3757378408684,1845.5296291100708,1875.2860982021289,1866.470107358116,1864.843807607983,1864.6004043924966,1843.405687372832,1869.4651470144365,1872.121775181268,1912.1330602524683,1931.576990912579,1865.2269214591831,1847.7298736651044,1872.0446767799924,1868.9657173600103,1865.846869854382,1863.6152553871382,1844.1509922480363,1870.1858633496693,1868.9351491745524,1912.263632697867,1918.3618370959134,1931.4658510535412,1867.562818620191,1847.4653770103773,1870.2320540618043,1868.27142655232,1862.683090232786,1910.5269715733166,1905.2912684791927,1913.4626244963367
KRA DAADI,1889.483513393826,1877.7445797362018,1883.9733085517819,1888.4490176789484,1906.4007571758373,1913.0049183531403,1909.1965331248057,1890.7131627984888,1891.2299653224256,1891.5391318885463,1890.3010411226855,1889.5689234435888,1889.941013110894,1877.8676777118658,1887.6425232731015,1888.7171158424503,1908.3364566284918,1916.335745098701,1913.6623919533215,1869.2007892887186,1884.5900299414238,1891.1937720858828,1888.8101584705948,1889.7266313398325,1890.0073706717342,1877.4888907754532,1888.6983793606157,1888.3408356121936,1909.3172204175364,1932.5373455486335,1922.7015670754026,1886.7946755092612,1884.2172557571726,1891.5198073809856,1890.414355489187,1888.9238448754427,1889.4354244092742,1877.058046583035,1889.427190183077,1890.0611196952486,1907.6283974116443,1917.2194694388152,1922.7022203896304,1888.8479118325145,1880.7193361663465,1890.5502223763167,1890.4597530555916,1889.9873322939422,1888.834023282087,1881.2362336409562,1880.238640620899,1890.1488863361947,1907.2611324353986,1914.8392902213468,1916.2893561368257,1890.8062530476038,1881.283819128481,1889.6706556551933,1890.6024778824644,1890.2228988720829,1890.4180867390958,1877.9749057440497,1880.8430955351453,1890.3001817332347,1905.108526297353,1913.7624361838384,1925.430210702453,1889.6474313157607,1881.894542649772,1891.8416816493673,1890.2429810038352,1890.2070820000408,1890.3124794836867,1877.4685922184542,1888.9629136693243,1889.2577484971946,1902.4267122176414,1889.7113877356078,1873.1232717855898,1890.6534191744452,1889.7384392135002,1889.7575205299124,1890.3373731012503,1877.8038102665164,1887.4625546406996,1889.4032480428514,1910.1229340509153,1915.1951253742548,1917.9382430603607,1887.2377653972208,1884.9646874378632,1884.3333462227852,1891.3480208680046,1890.385912948359,1890.0522248310488,1877.7659501644916,1889.0008526390868,1888.8008099073966,1909.3234760236971,1916.896913859437,1886.458211379815,1879.4301180148902,1890.5511857085367,1889.9308590811804,1889.1047612829823,1890.0880304156049,1876.5470380657632,1887.638902643843,1889.8170482410053,1907.8485337840875,1912.6898204446438,1917.801136226684,1891.165447866771,1880.596654444936,1891.3613481131963,1890.3168912706333,1889.30917589419,1910.7814866517285,1913.0650271642894,1910.8589592263404
LOWER SIANG,1877.9317305503016,1849.8480834650913,1878.998483121282,1869.6638060996897,1894.425121995954,1914.6910491522317,1933.2905674459466,1907.0837785067745,1877.0938781714135,1877.9930158477648,1879.68676935468,1878.6159510277546,1877.980174317916,1850.7788738173115,1862.6464053028246,1866.4621514184284,1908.745542819028,1925.9184167959434,1908.4937766974192,1865.9552260608757,1854.2004410353823,1881.5318326258102,1879.4692200487314,1876.6954149010726,1877.3712340899365,1850.012108904959,1876.526176008497,1871.6646433693638,1902.7496502853155,1926.4732826400714,1923.4643667883379,1876.5356864442697,1851.3202879890948,1881.16395812227,1879.5900883638053,1877.5429107235643,1878.734971411596,1850.804618829769,1874.031440001028,1874.359239918171,1900.5243000837183,1925.2795099307118,1917.5491731657144,,1878.6787541671383,1880.4453401218552,1880.2773550156787,1873.8338214695511,1877.5027198646403,1849.281144600003,1854.9308018760605,1949.3155889320274,1920.3123903730148,,,1866.5482048001663,1873.318419401445,1881.8548227218114,1877.1283090775469,1878.4563218301444,1875.6891055142767,1849.6459177294014,1878.9913530640545,1869.4783225716048,,1919.2691239573749,1921.8937716130117,1868.316733504797,1865.13665888487,1850.386619303044,1874.9097017049437,1874.0470855947337,1877.2166189442069,1850.4719848938246,1876.6260932664054,1857.6236237088424,1906.335927430105,1870.1494756382415,1876.5473697850232,1880.2375648183904,1877.8287487061568,1876.3936113500592,1874.9714147744614,1853.5313046796862,1866.553511465011,1865.5667168962377,,,1918.6609369713228,1872.1115339945934,1852.8740515573688,1877.1742658665873,1878.858008066076,1877.5453186593481,1877.2772811748466,1850.6859435172057,1871.6584738265258,1868.7304702763174,1910.4467915994849,1918.3619507235646,1866.3360503399715,1876.2967491358877,1881.1964016235852,1880.9588430376054,1878.3178437260565,1876.8987456786385,1850.5387175483534,1872.8578466982394,1866.855929726811,1919.2943479230755,,1928.2421294236997,1862.1462998288118,1878.35978795114,1877.2779038975468,1878.7009427994446,1875.100112507432,,,
PAKKE KESSANG,1876.8539245484315,1850.891912623633,1867.0795121491815,1875.0548207349702,1916.4620127542564,1930.0251924386987,1926.1167341443836,1876.504185300596,1875.417128733004,1880.3218866644256,1879.0347576213292,1876.9541306689116,1876.1826741058824,1850.503533235739,1876.3694127152892,1869.037948932556,1918.2256704484728,1928.734103741251,1926.7498506095587,,1877.7754371864867,1879.8809407018653,1876.9578301317847,1876.6342131492377,1874.6154687843245,1846.9498906529516,1871.6420896872867,1875.3349860830417,,,,1865.510690787137,1861.24644226542,1878.6746264039039,1878.4920173272108,1877.4608862245914,1874.4037663686433,1856.6347956979184,1874.1884803899668,1866.4739169050747,1908.198261903508,1931.6833790053254,1924.4346344625023,1868.714597822759,1859.8345617816904,1875.2174205012802,1878.986847674484,1877.4599714533722,1876.3677661605293,1855.7221279664586,1861.8242854016307,1874.3911932867948,1903.372640513992,1928.1342664790068,1933.3559281609053,1873.2795682256587,1856.8586624168113,1873.1930665918173,1877.6147210984577,1877.1426361312474,1877.0458364220513,1850.1219823684619,1871.2842594093636,1862.5960107016501,1907.091251794385,1930.9965896946703,1929.0818170355612,1865.4776985679591,1854.574936937755,1871.3103603781692,1876.6281996465325,1874.4897312142944,1870.6729624027537,1850.4532218885959,1873.85532802671,1874.0969329543377,1890.1522134613645,1859.9450709372825,,1878.526747824473,1876.1660157010544,1876.0087896457358,1874.085760177488,1850.9493521484862,1872.6793046693779,1873.7497955717488,1911.6665090061927,1936.6142695632354,1930.0535466665356,1866.2126419169633,1860.552853198585,1848.5395108710966,1877.661750545725,1875.5593201669637,1875.691548378218,1848.4955168229976,1878.9998017808161,1872.9568064039188,,1927.182181985984,1865.6472408193035,1872.51170890772,1871.4560894757685,1877.8835527729789,1876.5444698327428,1877.0955008222702,1856.174872017349,1872.469330268012,1879.1446492957318,1906.0516729589945,1927.6351723628295,1932.7494566717164,1872.5723162192455,1861.7467543028715,1877.2664841889896,1878.7779878042777,1876.7900694973373,1918.584333257986,,1916.3028392283582
EAST SIANG,1870.5749285424577,1844.952120910245,1875.4381843688561,1869.6631389128963,1913.5902728402993,1916.6086730785917,1927.097493179671,1902.7277700148477,1872.4831559411155,1876.3023294009295,1873.5787093816427,1872.6054442361399,1871.5956620938696,1849.7936723776081,1856.119380529757,1873.721335972867,1893.1901748241157,1917.2596147139893,1921.493520011159,1877.4641680123962,1853.827769356518,1876.217821830878,1873.8263459348066,1869.4608899942173,1870.1747281541248,1846.1905796989777,1849.7827180161134,1867.9285072493865,1908.1832637130055,1919.132887902965,1919.7049231340745,1872.5776464610897,1858.5170628757842,1875.92476941189,1874.7472910183403,1872.4854751973417,1873.2812718680102,1848.8699507278184,1869.0796868324169,1870.173795982849,1909.875421526089,1920.8598514144157,1923.253839409002,1876.4787627315688,1851.8495299252245,1875.4533988778528,1874.6310818069935,1871.063847040083,1872.257641515269,1847.581109786236,1866.7863381633967,1891.1033417877857,1917.4698858779527,1910.9679004344766,1922.6312616515572,1869.4226139905506,1849.456002871469,1876.358211343808,1872.4446261474873,1871.1132384227394,1870.021559913248,1845.935009517998,1866.1265992526824,1872.856384516557,1912.6461840417744,1913.4019428979561,1922.716871695507,1865.4475139765807,1855.9872617919432,1867.7089028815876,1874.9894693691929,1871.828152659925,1871.3398857427583,1851.0206998050523,1873.3423089397666,1868.908996916742,1910.3349802782222,1876.739842697192,1872.448864120209,1876.438419985007,1875.0363694098476,1870.0401377694275,1870.5183644617134,1850.8665512326008,1846.6242301577258,1871.2048826839766,,1910.6620516301214,1920.913895571325,1880.546764498061,1853.8761850483472,1874.3864389764535,1873.8109895071484,1871.4159687532851,1870.960959426854,1844.831817590574,1851.2508325611107,1869.7692191836586,1917.456791275163,1924.661390081626,1868.7329631270661,1869.1561734822155,1875.3624193140258,1874.8877969364075,1872.999992384578,,,1865.8647926857577,,,,,,,,1875.1551504425295,,,,
KAMLE,1873.0507052990172,1849.9815559579017,1862.4074711918483,1872.2413819125618,1907.1436465288336,1916.55640172227,1916.2690499644718,1874.144606576456,1874.0710915828997,1873.4436059170162,1874.8958368283556,1873.4084103383898,1872.3416986560392,1849.5532926036678,1867.2709233639757,1874.6882027765087,1909.7779881404103,1921.2250954437127,1915.7835488922658,1866.8767545933956,1852.5433106900275,1875.91790217125,1874.2390675700685,1873.0599777930936,1872.6187156632532,1846.9495995946122,1869.3146287873724,1870.8937177376908,1911.1778887101495,1921.4845260089526,,1870.9812851944928,1852.7997070674012,1864.3811440331497,1874.8274345107084,1872.135268087684,1873.2514155884633,1848.1490872454904,1871.0993463133814,1869.5489150051158,1915.3500378526453,1930.1148990615945,1916.1823811525737,1872.0006528621213,1861.339182749781,1877.0808485888783,1875.0365612816531,1870.503758689446,1872.779478025565,1841.8162085994545,1860.5686496143455,1882.2802643509124,1915.5996557983942,1910.2421554251423,1919.3231436434025,1874.7129519919324,1866.7800017540071,1876.3311296841075,1872.921266421763,1872.8820342825002,1871.6437352289074,1849.2996019097109,1860.788599328408,1875.1003434435095,1904.6246185484415,1917.517669750237,1925.975997944869,1877.4328142570425,1865.1923139317964,1858.4564971810494,1872.508533046261,1870.6362431496166,1872.11399496839,1847.6806378569518,1870.5888223266093,1869.774378433107,1908.2117172997682,1871.638350958405,1872.749258721089,1876.5864542190473,1874.2604582025078,1873.2223487380427,1871.1572722863348,1850.2970246933855,1866.781639572478,1871.078049874987,1914.0110068903211,1920.8252939403278,1924.9577010296944,1868.337000329985,1851.6533109883087,1876.626939711196,1873.7949354551174,1873.2879546330869,1872.4405412835663,1847.3079883755393,1867.7401754700818,1901.1614142905341,1910.033046084997,1927.8496477429794,1867.0081803656542,1862.1496982384608,1877.4572936342427,1876.2644279618369,1872.4312915564874,1872.9913453588306,,,,,,1924.08751133633,,,,,,1913.2227262480721,1918.318350698047,1911.4167437097406
WEST SIANG,1876.0848469400808,1847.7112466629303,1878.5553314895694,1847.452321114054,1903.0529207005166,1923.4642144413217,1932.9598751712265,1881.2486535430362,1876.7997434214321,1874.094506666947,1877.5292033596506,1876.9928156959377,1875.0621659681196,1853.5334729678582,1859.9374240370864,1875.913904842845,1911.0124881791016,1926.6682029079589,1921.798908574581,1865.0038495776864,1853.6515080526858,1878.6434409770873,1877.3298962112963,1876.8948491492097,1876.14719809932,1850.5017547045913,1876.1478882306292,1860.8917378031056,1902.9022000174812,1930.5907120670047,1915.713766730823,1874.4111513334594,1853.6734055650634,1879.7402120712704,1877.4334229502213,1873.5449293027496,1875.3375374325663,1850.815063812821,1850.606710432061,1874.8830883740732,1908.6906390249758,1929.8361999655096,1917.325813102172,,1878.956973231558,1881.434373287432,1878.7220502305133,1874.4438305677481,1869.3082272202664,1849.719451686093,1847.1999912910885,1916.7514284600663,1914.6385664762633,,,1871.108611141221,1854.8488913623023,1876.8822811179455,1873.6419741538634,1877.0758505631995,1873.5420522564796,1844.6606063148552,1878.9519289772422,1876.407146114929,,1917.5202716159583,1921.888672954675,1875.9442743213558,1862.8510415283163,1850.0033160382677,1876.3546717142074,1873.477043675333,1876.4855387120435,1851.7798616133118,1869.147133884506,1861.1550671637037,1909.4314300946967,1857.6640768812933,1877.2392259589335,1879.6143321246043,1876.0348538571081,1876.0270436953667,1875.3899468010718,1854.35054912043,1863.1922305082892,1875.9917380088905,,,1927.6179746104938,1868.6435802222506,1852.0259266340177,1882.6167869883438,1877.280041305502,1876.6780184142276,1876.0547658203282,1850.459192746449,1875.8366581399066,1866.5562697269224,1908.9606433655492,1921.0219260684262,1867.5739967769562,1876.1723490438028,1881.520888395388,1879.006897047427,1873.8618165699072,1875.6621618890322,1850.555311583369,1869.9831281639783,1860.3763453632255,,,,1866.9230332860868,1877.9383919089073,1875.187070238944,1873.7909499808247,,,,
TIRAP,1876.7760099386621,1849.8519768733574,1874.921012599578,1871.2773946999607,1919.8857153167119,1927.8997060859654,,1909.2118276232868,1871.6333736896959,1880.7373453475311,1877.5127378810635,1877.4278206625193,1877.2736642592104,1853.1591840004141,1871.8856558710131,1870.7487007882442,1905.6450447170384,1906.7422516903894,1923.0002318796808,1921.5072347121634,1871.0040464598787,1878.9386127162531,1878.4040291917834,1876.9501694909507,1875.0368390417761,1853.7446512173285,1872.5178467737749,1872.1550204430018,1916.9828512623392,1918.1171089359368,,1889.5213877250558,1869.13361094878,1880.3948177373097,1878.7667876242815,1878.4913198897489,1875.627517962075,1854.6853607004086,1869.102087428431,1876.7390425251951,1910.478280365306,1924.326109617917,1914.7787333247063,,1864.1020896090079,1881.7528693616982,1876.9974459454868,1877.504598782732,1875.5181024534709,1851.5933941500402,1871.6992862207003,1873.206732759732,1924.1385998497926,1923.2180150785416,1922.9466215902596,1871.2626468677913,1856.0885130035424,1871.7770648410951,1871.8740264008395,1875.050447697972,1877.1946723468543,1849.939181655054,1872.9299902017908,1868.961840695226,1923.278673531652,1932.0178791368996,1905.1676144351875,1869.2901335555366,1869.8509182161063,1856.4791954513435,1880.5398398622283,1877.7134275328785,1874.325670866289,1850.0127741989124,1875.293858657955,1872.394224954254,1908.348028519837,1895.59273143335,1871.4720030490644,1867.5791414450568,1875.8078805368925,1876.9783426065721,1876.2431980255128,1851.874590629103,1870.2374215256698,1873.4078234083293,1919.7839216247269,1922.355946509509,1906.5556425034774,1915.3693488918982,1874.3359518397042,1874.748929640304,1877.7928752992202,1876.3591825688445,1874.815974779279,1853.9056972585618,1874.0087406095563,1869.2799877938517,1913.4674354688677,1919.432568026749,1878.634668445333,1871.5922143634946,1866.1483461977764,1879.5205409226119,1876.1487750962158,1875.0316499502883,1852.0248464061244,1870.6666884385859,1876.0188718231575,1912.610007044958,1919.0655478740086,,,1859.0339215670888,1879.3324343379384,1880.6082287984796,1875.7815947036936,,,
LONGDING,1873.043549844611,1844.6194922419818,1875.3128418816111,1868.4704795821629,1922.5433399278677,1916.9730602221432,,1914.3168465674344,1870.7420921007415,1877.353897385431,1872.3769587011293,1872.48000797255,1872.2106737373326,1851.7828837625973,1855.377200579252,1871.7843264705723,1909.6571591733396,1913.7394043604888,1928.725080860432,1932.5989461939982,1856.7379605302406,1878.1359996033816,1873.3400529615908,1871.5975131445755,1871.7537328637616,1846.7282585660137,1868.6221578988318,1873.4240506896479,1910.7472241122573,1922.1114480809244,,1884.7569809175986,1856.794168953806,1877.928028676824,1873.5801052597094,1874.1869004719822,1872.61657471355,1850.0257178270099,1867.1234266188885,1871.1780401862604,1911.4378676992615,1928.374830753373,1919.4808976492939,,1868.2597699184523,1879.1205808643676,1873.7562625791938,1872.7721797055872,1872.295732978686,1846.4301811817465,1868.389212588525,1873.5581173846576,1925.2374061226765,1920.4316153089464,1926.2667549671335,1870.264046147927,1847.6361394552591,1872.675842509264,1871.7787639504904,1872.2703134889337,1871.5662352378506,1843.744112675831,1872.1225811257389,1869.9072191892487,1925.2458247223137,1924.3637327252457,1912.6554871333487,1868.7899691756331,1860.7081774235378,1844.991555849624,1876.256369349029,1873.4651739156407,1871.012184543271,1852.7100843900535,1870.493541422017,1868.6995139053963,1915.6880995565682,1876.242073109589,1870.866032350947,1866.7691548259095,1873.1182444025235,1872.1166564927744,1870.9895343237995,1851.7008299028764,1856.080302047299,1877.0156987768662,1922.530810147168,1920.2139967572407,1914.8167968579153,1922.4871490570843,1858.8850898215603,1877.710771608192,1872.9890036562074,1872.7853032542307,1871.9883152243772,1845.698907888106,1873.0176812724992,1870.1862571947865,1914.7931990583577,1919.6390846103648,1880.1663734592682,1860.3204458948592,1867.5440010020911,1874.3830755683216,1871.1259405188273,,,,,,,,,,,,,,,
