district,2014_01_01,2014_02_01,2014_04_01,2014_05_01,2014_06_01,2014_07_01,2014_08_01,2014_09_01,2014_10_01,2014_11_01,2014_12_01,2015_01_01,2015_02_01,2015_03_01,2015_04_01,2015_05_01,2015_06_01,2015_07_01,2015_08_01,2015_09_01,2015_10_01,2015_11_01,2015_12_01,2016_01_01,2016_02_01,2016_03_01,2016_04_01,2016_05_01,2016_06_01,2016_07_01,2016_08_01,2016_09_01,2016_10_01,2016_11_01,2016_12_01,2017_01_01,2017_02_01,2017_03_01,2017_04_01,2017_05_01,2017_06_01,2017_07_01,2017_08_01,2017_09_01,2017_10_01,2017_11_01,2017_12_01,2018_01_01,2018_02_01,2018_03_01,2018_04_01,2018_05_01,2018_06_01,2018_07_01,2018_08_01,2018_09_01,2018_10_01,2018_11_01,2018_12_01,2019_01_01,2019_02_01,2019_03_01,2019_04_01,2019_05_01,2019_06_01,2019_07_01,2019_08_01,2019_09_01,2019_10_01,2019_11_01,2019_12_01,2020_01_01,2020_02_01,2020_03_01,2020_04_01,2020_05_01,2020_06_01,2020_07_01,2020_08_01,2020_09_01,2020_10_01,2020_11_01,2020_12_01,2021_01_01,2021_02_01,2021_03_01,2021_04_01,2021_05_01,2021_06_01,2021_07_01,2021_08_01,2021_09_01,2021_10_01,2021_11_01,2021_12_01,2022_01_01,2022_02_01,2022_03_01,2022_04_01,2022_05_01,2022_06_01,2022_07_01,2022_08_01,2022_09_01,2022_10_01,2022_11_01,2022_12_01,2023_01_01,2023_02_01,2023_03_01,2023_04_01,2023_05_01,2023_06_01,2023_07_01,2023_08_01,2023_09_01,2023_10_01,2023_11_01,2023_12_01
KARGIL,1871.0751294528995,1860.9713147431492,1856.2648364103436,1944.8453072785817,1908.866849670608,1904.7798765917978,1871.4546013307022,1851.1505641047422,1873.2760771771211,1871.4962567630878,1870.746305436481,1870.7854542541993,1859.2438032069208,1854.7453458992672,1866.2213127076354,1912.21671746642,1906.8940380934673,1911.0590256143637,1861.502451919606,1857.3573140534327,1872.492962349697,1871.257209800419,1870.0286663134564,1870.7058970605847,1852.157389833297,1854.2871409105678,1858.3115833291183,1907.2425121546398,1912.5875745122116,1928.1549857084296,1865.3300952046256,1851.4105966919146,1873.4568334323678,1872.0234614358183,1871.4635371899828,1870.567984052271,1848.8541494546635,1850.6853689764682,1856.0748875802185,1925.841028032498,1910.9904210935981,1926.4852406802402,1857.0524103741882,1858.848106409817,1873.4559349047158,1871.3656027780016,1870.527171864348,1870.6070044052324,1862.5369971254618,1851.5551794631665,1868.8749091152577,1903.554674207061,1905.5400637494465,1893.989848140009,1857.706866470406,1856.893436507393,1870.9415413416295,1871.4120083614666,1870.8116409510264,1870.6702408480198,1862.8472192789939,1852.0163935733099,1859.775094006324,1923.7582855100766,1911.6899514237268,1906.1081179611592,1866.6259321867624,1849.8674351923923,1871.926868053093,1871.4224969148518,1871.0531005596085,1870.6159167439328,1869.7663937794928,1852.2488492089976,1859.4872595707777,1953.9638254087301,1910.9549503259902,1900.3943735502287,1872.9857591424832,1852.613073775377,1873.6155751943525,1871.5294298641566,1870.6299167562038,1870.5228058817509,1866.4244390601498,1854.8111732483555,1856.853977672473,1909.062602802873,1909.606438848294,1911.0582989814802,1859.5167227184538,1852.1482974987948,1873.882428806525,1871.8399323399447,1871.259414046483,1870.8086106565809,1850.0548570631433,1850.6390261932431,1859.934110364142,1909.6543212055783,1908.3097580923645,1934.378425593197,1863.3223542943394,1854.9470321540605,1872.5905880372347,1871.9508996330123,1871.010471056293,1870.5053283355892,1848.8535625746617,1850.4162089579336,1860.1700753610114,1926.3164179703501,1905.459923399375,1927.5135015327219,1870.9808274550123,1861.9943181529588,1871.5940851647802,1872.0114827289813,1871.3682926693857
LEH,1870.1432768471827,1859.061418350127,1858.021475131264,1926.9597689462398,1919.711167889806,1908.5249288988477,1864.602291798764,1855.2072383422185,1872.1861834719143,1872.057571081611,1870.97095812164,1870.294192017036,1858.9941242997327,1851.7017180409175,1858.2934317548893,1874.7144093058612,1920.3060616517012,1907.3342333115515,1865.3366755066286,1851.7326902148764,1871.9690358333705,1871.8395877168575,1871.4694072586317,1870.534136283802,1859.8748023501341,1849.7404997893607,1857.3446787759397,1895.5118252045827,1920.204037479116,1921.7239769559192,1865.3710700615575,1854.7872419890862,1872.25271531642,1872.227147636527,1871.4886626486946,1869.8704547971436,1866.6342160073305,1850.0624329477744,1858.2810776290828,1902.6245468549614,1920.5587595506195,1899.5524457872739,1867.055359447906,1856.4669351872003,1871.9441962420858,1871.8786895719168,1871.3068645871213,1870.61090282767,1868.6063455714204,1851.5142391236182,1859.2637213248363,1916.5867488007561,1920.339522160005,1896.9383091032435,1866.443082943378,1853.0594926137273,1871.1214130896724,1871.4122756115084,1871.3424020746002,1870.2982496516513,1863.187129606202,1850.5769529569804,1858.5923884864098,1906.8293780046629,1921.9751479862125,1912.8882208663144,1866.8560461604209,1855.138971566665,1871.4467329964837,1872.1596568490882,1871.010617045482,1870.3570784030176,1862.2173912106782,1851.095810024198,1862.6209509523906,1929.2258244064421,1917.1821646552132,1906.2995413030562,1865.801425888613,1857.4353455191056,1872.4480478693865,,1870.7581396316018,1870.6899444234211,1861.423684711881,1852.141075207822,1856.4562846356241,1879.5226489922313,1920.6817614552904,1909.578675354223,1866.085641224058,1851.392494986316,1872.1695271681526,1871.9122330428909,1871.1864896310497,1870.3837959046268,1859.5732089978794,1849.54973347794,1858.9750148279998,1899.3953155931288,1915.5493043103695,1918.0419871787974,1864.8362344781845,1854.1426268928203,1871.5380522279636,1871.1649132644318,1871.3092969348845,1870.2247639962864,1867.1604386913348,1850.2642661909256,,1913.8866136720949,1915.2468715690216,1895.694197587351,1869.1147794870842,1856.5884982801688,1871.4543625698661,1871.5713869702279,1871.4171765782507
